name,type,group,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,xfer_edges_json,xfer_total_mean_ms,compute_mean_ms,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
encoder0_ffn_fc2,Linear,Encoder0,1.6748049,0.02558845649,1.640303999,1.711445,1.71094955,1.71134591,0.8179910334,0.04369671141,0.7941460008,1.041941001,614400,159744,"[1, 128, 1200]","[1, 128, 312]",['encoder0_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,2272992,2272992,60,2273052,1497600,1248,774144,1,60
encoder0_norm2,LayerNorm,Encoder0,0.1911828002,0.01134269979,0.1764120007,0.2091919996,0.2062912996,0.2086118596,0.03464073343,0.00456377714,0.03029599975,0.04863699905,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder0_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,321984,321984,60,322044,1248,1248,319488,1,60
encoder1_attn_q_proj,Linear,Encoder1,0.6956504996,0.1656329427,0.537431999,0.9591239996,0.9516337492,0.9576259495,0.2174204667,0.008292865228,0.2067620007,0.2440000007,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder0_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,710112,710112,60,710172,389376,1248,319488,1,60
encoder1_attn_k_proj,Linear,Encoder1,0.6873471,0.1361872196,0.5508390004,0.9380020001,0.9212291497,0.93464743,0.2177249669,0.008119398495,0.2066220004,0.2366500012,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder1_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,710112,710112,60,710172,389376,1248,319488,1,60
encoder1_attn_v_proj,Linear,Encoder1,0.7482631998,0.1607688135,0.5517230002,1.000658,0.9620088501,0.9929281697,0.2281416333,0.02424835658,0.2073129999,0.3248150006,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder1_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,710112,710112,60,710172,389376,1248,319488,1,60
encoder1_attn_qk_matmul,MatMul,Encoder1,6.4979944,0.1562984131,6.251415001,6.89131,6.74212195,6.86147239,0.1392881665,0.02435989455,0.1205089993,0.2057200018,319488,786432,"[1, 12, 128, 26]","[1, 12, 128, 128]",['encoder1_attn_v_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,946176,946176,60,946236,0,0,946176,1,60
encoder1_attn_softmax,Softmax,Encoder1,2.2440303,0.02980672319,2.21022,2.294743001,2.292352601,2.294264921,0.3241149,0.01968981933,0.3072100008,0.4037950002,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder1_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder1_attn_v_matmul,MatMul,Encoder1,6.4738831,0.1238344578,6.36182,6.726357,6.704433,6.7219722,0.1365799,0.03510008561,0.1216169985,0.3195320005,946176,159744,"[1, 12, 128, 128]","[1, 12, 128, 26]",['encoder1_attn_softmax'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,946176,946176,60,946236,0,0,946176,1,60
encoder1_attn_out_proj,Linear,Encoder1,0.8064953001,0.1507791199,0.5445539991,1.003334,0.9520497507,0.9930771505,0.2207225667,0.01282418315,0.2070249993,0.2586360006,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder1_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,710112,710112,60,710172,389376,1248,319488,1,60
encoder1_norm1,LayerNorm,Encoder1,0.1636668005,0.008327683552,0.1557800006,0.1827320011,0.1782167002,0.1818289409,0.03542523324,0.005195294383,0.03027400089,0.04678799996,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder1_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,321984,321984,60,322044,1248,1248,319488,1,60
encoder1_ffn_fc1,Linear,Encoder1,1.8690837,0.03701647446,1.829598999,1.963890001,1.934315551,1.957975111,0.6975202001,0.01357221895,0.6743949998,0.731778,159744,614400,"[1, 128, 312]","[1, 128, 1200]",['encoder1_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,2276544,2276544,60,2276604,1497600,4800,774144,1,60
encoder1_ffn_gelu,GELU,Encoder1,3.8051387,0.03020598661,3.768788001,3.872196001,3.85422345,3.868601491,0.2876464334,0.02190952866,0.267387999,0.3381869992,614400,614400,"[1, 128, 1200]","[1, 128, 1200]",['encoder1_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1228800,1228800,60,1228860,0,0,1228800,1,60
encoder1_ffn_fc2,Linear,Encoder1,1.7053516,0.08690112892,1.631105,1.936688001,1.858596801,1.921069761,0.8134379666,0.01320332296,0.7928930008,0.8530239993,614400,159744,"[1, 128, 1200]","[1, 128, 312]",['encoder1_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,2272992,2272992,60,2273052,1497600,1248,774144,1,60
encoder1_norm2,LayerNorm,Encoder1,0.1867527,0.01210623352,0.1726760001,0.2044430003,0.2036838503,0.2042911703,0.03408500003,0.003807330038,0.03023299905,0.0394309991,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder1_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,321984,321984,60,322044,1248,1248,319488,1,60
encoder2_attn_q_proj,Linear,Encoder2,0.8451553,0.07398998901,0.703347001,0.9281660004,0.9214349,0.9268197804,0.2212184999,0.01354954098,0.2070200007,0.2601060005,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder1_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,710112,710112,60,710172,389376,1248,319488,1,60
encoder2_attn_k_proj,Linear,Encoder2,0.7192924002,0.1653191086,0.5418530018,0.9588490011,0.9362666503,0.9543325309,0.220523,0.0123776034,0.2062359999,0.2522600007,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder2_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,710112,710112,60,710172,389376,1248,319488,1,60
encoder2_attn_v_proj,Linear,Encoder2,0.7655773998,0.144829721,0.5505019999,0.9316989999,0.9182503001,0.92900926,0.2423101665,0.02939209511,0.2077669997,0.314461,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder2_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,710112,710112,60,710172,389376,1248,319488,1,60
encoder2_attn_qk_matmul,MatMul,Encoder2,6.429885,0.09595910532,6.281782,6.666006999,6.5889535,6.650596299,0.1306631001,0.01223569044,0.1214510012,0.1813849995,319488,786432,"[1, 12, 128, 26]","[1, 12, 128, 128]",['encoder2_attn_v_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,946176,946176,60,946236,0,0,946176,1,60
encoder2_attn_softmax,Softmax,Encoder2,2.2925681,0.05759915139,2.203919001,2.397628999,2.382880699,2.394679339,0.3358011665,0.01275043214,0.3195959998,0.3748500003,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder2_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder2_attn_v_matmul,MatMul,Encoder2,6.6674526,0.2358107496,6.390777,7.180140001,7.0685094,7.157813881,0.1289462665,0.007804436747,0.1218389989,0.1547190004,946176,159744,"[1, 12, 128, 128]","[1, 12, 128, 26]",['encoder2_attn_softmax'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,946176,946176,60,946236,0,0,946176,1,60
encoder2_attn_out_proj,Linear,Encoder2,0.6229905001,0.1203926898,0.5186520011,0.8784589991,0.8401581495,0.8707988292,0.2241543666,0.01349739757,0.2086999993,0.265689001,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder2_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,710112,710112,60,710172,389376,1248,319488,1,60
encoder2_norm1,LayerNorm,Encoder2,0.1782152,0.01211600806,0.157370001,0.1932859996,0.19306775,0.1932423497,0.03564843349,0.005688456221,0.03044700134,0.05257399971,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder2_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,321984,321984,60,322044,1248,1248,319488,1,60
encoder2_ffn_fc1,Linear,Encoder2,1.9252818,0.06828887922,1.839818999,2.050355,2.03491145,2.04726629,0.6980633334,0.01443068106,0.6701990005,0.7321390003,159744,614400,"[1, 128, 312]","[1, 128, 1200]",['encoder2_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,2276544,2276544,60,2276604,1497600,4800,774144,1,60
encoder2_ffn_gelu,GELU,Encoder2,3.8263736,0.02535304557,3.797718,3.876483001,3.87106275,3.875398951,0.2766982001,0.008008642181,0.267630001,0.300791,614400,614400,"[1, 128, 1200]","[1, 128, 1200]",['encoder2_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1228800,1228800,60,1228860,0,0,1228800,1,60
encoder2_ffn_fc2,Linear,Encoder2,1.7530219,0.1404729864,1.651628001,2.151293,1.99485095,2.12000459,0.8119575666,0.009598334106,0.7975280005,0.8338220014,614400,159744,"[1, 128, 1200]","[1, 128, 312]",['encoder2_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,2272992,2272992,60,2273052,1497600,1248,774144,1,60
encoder2_norm2,LayerNorm,Encoder2,0.1781229003,0.02520827417,0.1580529988,0.2402260016,0.2253719505,0.2372551913,0.03473986671,0.005264899623,0.0303020006,0.04828800047,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder2_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,321984,321984,60,322044,1248,1248,319488,1,60
encoder3_attn_q_proj,Linear,Encoder3,0.7567220999,0.1746865732,0.5239970014,0.9562750001,0.9402163001,0.9530632601,0.2208720667,0.01309537208,0.2066979996,0.2661750004,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder2_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,710112,710112,60,710172,389376,1248,319488,1,60
encoder3_attn_k_proj,Linear,Encoder3,0.7091474001,0.1504771464,0.5503539996,0.896526999,0.8963249493,0.896486589,0.2230015334,0.01239012822,0.2066119996,0.2522239993,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder3_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,710112,710112,60,710172,389376,1248,319488,1,60
encoder3_attn_v_proj,Linear,Encoder3,0.7738332995,0.1829485541,0.5169259985,1.073113999,1.0121462,1.060920439,0.2180450332,0.009389498706,0.2065329991,0.2420009987,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder3_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,710112,710112,60,710172,389376,1248,319488,1,60
encoder3_attn_qk_matmul,MatMul,Encoder3,6.4425911,0.1781252241,6.22277,6.934907,6.7398536,6.89589632,0.1251107667,0.006279990991,0.1196739995,0.1379429996,319488,786432,"[1, 12, 128, 26]","[1, 12, 128, 128]",['encoder3_attn_v_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,946176,946176,60,946236,0,0,946176,1,60
encoder3_attn_softmax,Softmax,Encoder3,2.288582,0.04664192945,2.212252999,2.360689999,2.355335,2.359619,0.3178433669,0.02075861099,0.3036670005,0.4032590004,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder3_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder3_attn_v_matmul,MatMul,Encoder3,6.5193709,0.1197875779,6.376977,6.773105,6.7325447,6.76499294,0.1332154002,0.01414880816,0.1219600017,0.1845549996,946176,159744,"[1, 12, 128, 128]","[1, 12, 128, 26]",['encoder3_attn_softmax'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,946176,946176,60,946236,0,0,946176,1,60
encoder3_attn_out_proj,Linear,Encoder3,0.6831722998,0.1212904537,0.5504479996,0.8846350011,0.88293895,0.8842957908,0.2211574665,0.01225513043,0.2074789991,0.2594319994,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder3_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,710112,710112,60,710172,389376,1248,319488,1,60
encoder3_norm1,LayerNorm,Encoder3,0.1877277004,0.0151609536,0.1672110011,0.2214529995,0.2154508996,0.2202525795,0.03506619984,0.004396821743,0.03009600005,0.04499799979,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder3_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,321984,321984,60,322044,1248,1248,319488,1,60
encoder3_ffn_fc1,Linear,Encoder3,1.9620931,0.1093376122,1.843182999,2.151954001,2.13760485,2.14908417,0.6962741667,0.01336301312,0.6714570009,0.7259699996,159744,614400,"[1, 128, 312]","[1, 128, 1200]",['encoder3_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,2276544,2276544,60,2276604,1497600,4800,774144,1,60
encoder3_ffn_gelu,GELU,Encoder3,3.7970978,0.04585878581,3.754075,3.924373999,3.877167199,3.914932639,0.2779266666,0.008781868572,0.2673580002,0.304313,614400,614400,"[1, 128, 1200]","[1, 128, 1200]",['encoder3_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1228800,1228800,60,1228860,0,0,1228800,1,60
encoder3_ffn_fc2,Linear,Encoder3,1.6690625,0.02682672037,1.637533001,1.728846999,1.713367,1.725750999,0.8084001332,0.008081472406,0.789740001,0.8238270002,614400,159744,"[1, 128, 1200]","[1, 128, 312]",['encoder3_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,2272992,2272992,60,2273052,1497600,1248,774144,1,60
encoder3_norm2,LayerNorm,Encoder3,0.1745782998,0.01724609924,0.1567849995,0.2036620008,0.1997506004,0.2028797207,0.0391421001,0.009116393515,0.03025800106,0.05478899948,159744,159744,"[1, 128, 312]","[1, 128, 312]",['encoder3_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,321984,321984,60,322044,1248,1248,319488,1,60
pooler,Linear,ClassHead,0.1375483,0.01506914759,0.1245020012,0.1724060003,0.1640458999,0.1707339802,0.02009730015,0.002355879402,0.01898099981,0.0293840003,1248,1248,"[1, 312]","[1, 312]",['encoder3_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,393120,393120,60,393180,389376,1248,2496,1,60
classifier,Linear,ClassHead,0.04700730024,0.01093277762,0.03812600153,0.06866700096,0.06724950081,0.06838350093,0.01178006642,0.002660339848,0.01077799971,0.02211200081,1248,8,"[1, 312]","[1, 2]",['pooler'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3760,3760,60,3820,2496,8,1256,1,60
