name,type,group,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,xfer_edges_json,xfer_total_mean_ms,compute_mean_ms,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
encoder5_attn_k_proj,Linear,Encoder5,2.7011854,0.1018204186,2.539695,2.868001999,2.8489157,2.864184739,1.108386767,0.01972037115,1.085049,1.165214,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder5_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder5_attn_v_proj,Linear,Encoder5,2.5075909,0.02480667325,2.477452999,2.555539999,2.54507435,2.553446869,1.105260033,0.01752643719,1.086348,1.165225001,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder5_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder5_attn_qk_matmul,MatMul,Encoder5,9.320728299,0.1482529137,9.060868999,9.493189,9.489859899,9.49252318,0.2779573332,0.01676886914,0.2623689998,0.3488670009,786432,786432,"[1, 12, 128, 64]","[1, 12, 128, 128]",['encoder5_attn_v_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder5_attn_softmax,Softmax,Encoder5,2.2720319,0.04988203947,2.208529,2.345546,2.33834915,2.34410663,0.3090656666,0.01521301956,0.2965519998,0.3777319998,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder5_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder5_attn_v_matmul,MatMul,Encoder5,7.5202185,0.1102320913,7.265021,7.71287,7.6668917,7.70367434,0.2342750332,0.01430053074,0.217832001,0.2804119995,1179648,393216,"[1, 12, 128, 128]","[1, 12, 128, 64]",['encoder5_attn_softmax'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder5_attn_out_proj,Linear,Encoder5,2.5118482,0.02266448266,2.480540999,2.543056,2.5420678,2.54285836,1.1079304,0.01820005859,1.088575,1.161644001,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder5_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder5_norm1,LayerNorm,Encoder5,0.3100533997,0.01428467573,0.2906459995,0.3343030003,0.3302291498,0.3334882302,0.05257296665,0.006792865457,0.04779000119,0.07427400124,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder5_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder5_ffn_fc1,Linear,Encoder5,22.5275971,0.4513113374,21.666018,23.121784,23.0702122,23.11146964,4.4530224,0.1774989012,4.217596001,4.844948,393216,1572864,"[1, 128, 768]","[1, 128, 3072]",['encoder5_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11415552,11415552,60,11415612,9437184,12288,1966080,1,60
encoder5_ffn_gelu,GELU,Encoder5,9.6666634,0.09572876964,9.51672,9.791848999,9.782027299,9.789884659,0.8614242002,0.06232814636,0.7718499983,0.9356779992,1572864,1572864,"[1, 128, 3072]","[1, 128, 3072]",['encoder5_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3145728,3145728,60,3145788,0,0,3145728,1,60
encoder5_ffn_fc2,Linear,Encoder5,10.1518774,0.5738781524,9.424898999,11.061955,10.9391266,11.03738932,4.541067533,0.1086898464,4.402838998,4.962471001,1572864,393216,"[1, 128, 3072]","[1, 128, 768]",['encoder5_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11406336,11406336,60,11406396,9437184,3072,1966080,1,60
encoder5_norm2,LayerNorm,Encoder5,0.3105398997,0.01359265608,0.2930339997,0.340519,0.3338747497,0.33919015,0.05158166678,0.004288884631,0.04766799975,0.06255600056,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder5_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder6_attn_q_proj,Linear,Encoder6,2.6035808,0.1284127572,2.477501999,2.914975999,2.8421498,2.90041076,1.104862467,0.02285970642,1.085080001,1.182589,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder5_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder6_attn_k_proj,Linear,Encoder6,2.580287,0.03994405049,2.517329,2.628595999,2.625253399,2.627927479,1.106547733,0.01362811854,1.086033,1.137249999,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder6_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder6_attn_v_proj,Linear,Encoder6,2.5379399,0.04989435805,2.479003999,2.661258,2.6269536,2.65439712,1.104384833,0.01809730879,1.084824,1.16494,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder6_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder6_attn_qk_matmul,MatMul,Encoder6,9.4988114,0.2026007391,9.186175999,9.806884,9.7774171,9.80099062,0.2762979,0.0157002445,0.2630180006,0.3456729992,786432,786432,"[1, 12, 128, 64]","[1, 12, 128, 128]",['encoder6_attn_v_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder6_attn_softmax,Softmax,Encoder6,2.2999469,0.0293184848,2.271112,2.352850001,2.3458876,2.35145752,0.3174097665,0.01404172264,0.2997039992,0.3637969985,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder6_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder6_attn_v_matmul,MatMul,Encoder6,7.6379001,0.1580988715,7.374842,7.891724999,7.845842999,7.882548599,0.2259804667,0.01083307051,0.215185999,0.2615100002,1179648,393216,"[1, 12, 128, 128]","[1, 12, 128, 64]",['encoder6_attn_softmax'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder6_attn_out_proj,Linear,Encoder6,2.5306789,0.0416149135,2.495921999,2.62623,2.6074524,2.62247448,1.106308167,0.01279965761,1.089579,1.153632,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder6_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder6_norm1,LayerNorm,Encoder6,0.2915050001,0.008198162643,0.2823809991,0.3094410004,0.3054909008,0.3086509804,0.05157186667,0.004995054211,0.04790800085,0.07176100007,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder6_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder6_ffn_fc1,Linear,Encoder6,22.8751874,0.4526403752,21.827704,23.56706,23.472785,23.548205,4.355068167,0.1539919193,4.206266001,4.652368001,393216,1572864,"[1, 128, 768]","[1, 128, 3072]",['encoder6_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11415552,11415552,60,11415612,9437184,12288,1966080,1,60
encoder6_ffn_gelu,GELU,Encoder6,9.6430829,0.1035912025,9.529224,9.856447001,9.826179551,9.850393511,0.8595775334,0.06143315566,0.7680090002,0.9240789987,1572864,1572864,"[1, 128, 3072]","[1, 128, 3072]",['encoder6_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3145728,3145728,60,3145788,0,0,3145728,1,60
encoder6_ffn_fc2,Linear,Encoder6,10.2853169,0.4744274304,9.662434,10.857749,10.8448619,10.85517158,4.496717,0.0873668475,4.412556,4.740320001,1572864,393216,"[1, 128, 3072]","[1, 128, 768]",['encoder6_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11406336,11406336,60,11406396,9437184,3072,1966080,1,60
encoder6_norm2,LayerNorm,Encoder6,0.2919846002,0.01820093819,0.2701070007,0.327881,0.3233936,0.32698352,0.05425289989,0.009692049232,0.04786300087,0.09245500041,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder6_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder7_attn_q_proj,Linear,Encoder7,2.4993178,0.0352805149,2.453505,2.581912,2.55729205,2.57698801,1.116170233,0.02590729414,1.087926001,1.171421,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder6_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder7_attn_k_proj,Linear,Encoder7,2.496625701,0.03136245621,2.441188999,2.545177002,2.539640651,2.544069732,1.106342633,0.01849828667,1.084850999,1.163647999,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder7_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder7_attn_v_proj,Linear,Encoder7,2.4989485,0.04484548495,2.459884001,2.625802001,2.57803405,2.616248411,1.143604866,0.1249409371,1.085913,1.573345,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder7_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder7_attn_qk_matmul,MatMul,Encoder7,9.132402401,0.1044973036,9.009869,9.396653,9.300967701,9.37751594,0.2731986001,0.008187144006,0.263240001,0.2974059989,786432,786432,"[1, 12, 128, 64]","[1, 12, 128, 128]",['encoder7_attn_v_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder7_attn_softmax,Softmax,Encoder7,2.2312322,0.04088216408,2.190499001,2.331505,2.30085325,2.32537465,0.3119948666,0.009903562654,0.2981589987,0.3484019999,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder7_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder7_attn_v_matmul,MatMul,Encoder7,7.3113432,0.06721720347,7.147511,7.383054999,7.38113485,7.382670969,0.2247334,0.007539277849,0.2165200003,0.2471539992,1179648,393216,"[1, 12, 128, 128]","[1, 12, 128, 64]",['encoder7_attn_softmax'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder7_attn_out_proj,Linear,Encoder7,2.4985566,0.02527199914,2.468367,2.541103999,2.5392059,2.540724379,1.096999933,0.009674761941,1.082743,1.117218999,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder7_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder7_norm1,LayerNorm,Encoder7,0.2826237,0.01153551661,0.2681000005,0.3023099998,0.3002719499,0.3019023898,0.05238093327,0.007239078979,0.04747800085,0.07468200056,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder7_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder7_ffn_fc1,Linear,Encoder7,22.5427921,0.5033653149,21.975916,23.384834,23.3159192,23.37105104,4.367618333,0.1490622864,4.195911,4.725197001,393216,1572864,"[1, 128, 768]","[1, 128, 3072]",['encoder7_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11415552,11415552,60,11415612,9437184,12288,1966080,1,60
encoder7_ffn_gelu,GELU,Encoder7,9.700524599,0.06639681685,9.580934,9.803572999,9.790196749,9.800897749,0.8395270667,0.06351978292,0.7557410008,0.9242859996,1572864,1572864,"[1, 128, 3072]","[1, 128, 3072]",['encoder7_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3145728,3145728,60,3145788,0,0,3145728,1,60
encoder7_ffn_fc2,Linear,Encoder7,9.9319314,0.3817808894,9.397288999,10.645684,10.5444403,10.62543526,4.5652934,0.1459061658,4.40358,4.980491001,1572864,393216,"[1, 128, 3072]","[1, 128, 768]",['encoder7_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11406336,11406336,60,11406396,9437184,3072,1966080,1,60
encoder7_norm2,LayerNorm,Encoder7,0.2989421999,0.01385238003,0.2801610008,0.3309749991,0.3205394994,0.3288878991,0.05144893324,0.003982738472,0.04854100007,0.05971599967,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder7_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder8_attn_q_proj,Linear,Encoder8,2.655048,0.1705996342,2.457574001,2.913065,2.88292175,2.90703635,1.108066533,0.01675510521,1.084845,1.140636001,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder7_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder8_attn_k_proj,Linear,Encoder8,2.5318055,0.03477624819,2.476244999,2.591983999,2.5804838,2.589683959,1.097190733,0.007179746615,1.087704999,1.117664,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder8_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder8_attn_v_proj,Linear,Encoder8,2.6224545,0.1502357742,2.459386,2.855959001,2.8501972,2.854806641,1.117715833,0.02534087151,1.085564001,1.179113,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder8_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder8_attn_qk_matmul,MatMul,Encoder8,9.2395488,0.1761629994,9.108570001,9.738937,9.5466583,9.70048126,0.2753062666,0.01128561168,0.2616729998,0.3150869998,786432,786432,"[1, 12, 128, 64]","[1, 12, 128, 128]",['encoder8_attn_v_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder8_attn_softmax,Softmax,Encoder8,2.2529009,0.03261312177,2.203012,2.305761,2.30077275,2.30476335,0.3079841998,0.01199005852,0.2908080005,0.3527359986,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder8_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder8_attn_v_matmul,MatMul,Encoder8,7.5549437,0.3444335449,7.265295,8.471944999,8.13275795,8.404107589,0.2254415334,0.01014319714,0.2156080009,0.2546539999,1179648,393216,"[1, 12, 128, 128]","[1, 12, 128, 64]",['encoder8_attn_softmax'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder8_attn_out_proj,Linear,Encoder8,2.6672277,0.212375313,2.483396,3.191308,3.043047851,3.16165597,1.124664233,0.03314811118,1.089939,1.197249001,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder8_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder8_norm1,LayerNorm,Encoder8,0.3268762999,0.02725718537,0.3047620012,0.4041939992,0.37341445,0.3980380894,0.05404670004,0.005735171902,0.0508789999,0.07439900037,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder8_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder8_ffn_fc1,Linear,Encoder8,22.7182412,0.6597614929,21.664001,23.635786,23.61080515,23.63078983,4.427960733,0.2503341652,4.201258,5.221076,393216,1572864,"[1, 128, 768]","[1, 128, 3072]",['encoder8_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11415552,11415552,60,11415612,9437184,12288,1966080,1,60
encoder8_ffn_gelu,GELU,Encoder8,9.7279704,0.1124738578,9.61521,9.9863,9.93214115,9.97546823,0.8529140333,0.06584383195,0.763297001,0.927482999,1572864,1572864,"[1, 128, 3072]","[1, 128, 3072]",['encoder8_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3145728,3145728,60,3145788,0,0,3145728,1,60
encoder8_ffn_fc2,Linear,Encoder8,10.6212874,0.4185904162,9.765570001,11.146518,11.1246732,11.14214904,4.5615976,0.1383046162,4.399118001,4.865802,1572864,393216,"[1, 128, 3072]","[1, 128, 768]",['encoder8_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11406336,11406336,60,11406396,9437184,3072,1966080,1,60
encoder8_norm2,LayerNorm,Encoder8,0.2917566002,0.009444080124,0.2784289991,0.3090579994,0.3056843497,0.3083832695,0.05435189972,0.005758264847,0.05047800005,0.07550400005,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder8_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder9_attn_q_proj,Linear,Encoder9,2.5775084,0.1200500936,2.464647001,2.851986001,2.80440615,2.842470031,1.1251356,0.02746865385,1.087799001,1.189689001,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder8_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder9_attn_k_proj,Linear,Encoder9,2.6362125,0.1173528365,2.482600999,2.840743,2.8217233,2.83693906,1.116614167,0.02040039784,1.089314001,1.194603001,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder9_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder9_attn_v_proj,Linear,Encoder9,2.7387473,0.2453630898,2.491783,3.184317,3.1052043,3.16849446,1.102853367,0.0190443014,1.085355001,1.182455,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder9_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder9_attn_qk_matmul,MatMul,Encoder9,9.3122285,0.1880749692,9.142434001,9.739372999,9.63224465,9.717947329,0.2774142333,0.007884074103,0.2652530002,0.2956240005,786432,786432,"[1, 12, 128, 64]","[1, 12, 128, 128]",['encoder9_attn_v_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder9_attn_softmax,Softmax,Encoder9,2.264301,0.0452265352,2.204533001,2.383528999,2.337761299,2.374375459,0.3192683333,0.01537948666,0.3027929997,0.3822769995,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder9_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder9_attn_v_matmul,MatMul,Encoder9,7.3559364,0.07044468865,7.246725001,7.500465001,7.4604096,7.492453921,0.2338636669,0.006368612885,0.2214069991,0.2465580001,1179648,393216,"[1, 12, 128, 128]","[1, 12, 128, 64]",['encoder9_attn_softmax'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,1179648,1179648,60,1179708,0,0,1179648,1,60
encoder9_attn_out_proj,Linear,Encoder9,2.7849026,0.1863808778,2.497624,3.114185,3.03758825,3.09886565,1.112111533,0.01746072203,1.089825999,1.155217,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder9_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder9_norm1,LayerNorm,Encoder9,0.3055362,0.03056457159,0.2695669991,0.3824830001,0.3532041995,0.3766272399,0.05091333314,0.003888455126,0.0474440003,0.06076099999,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder9_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder9_ffn_fc1,Linear,Encoder9,22.7352441,0.6463916375,21.585588,23.587348,23.5554619,23.58097078,4.479842367,0.1932393297,4.212925,4.791605999,393216,1572864,"[1, 128, 768]","[1, 128, 3072]",['encoder9_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11415552,11415552,60,11415612,9437184,12288,1966080,1,60
encoder9_ffn_gelu,GELU,Encoder9,9.660347,0.08608411238,9.515988,9.852502,9.7805848,9.83811856,0.8806605334,0.08819853819,0.7634869999,1.088529001,1572864,1572864,"[1, 128, 3072]","[1, 128, 3072]",['encoder9_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3145728,3145728,60,3145788,0,0,3145728,1,60
encoder9_ffn_fc2,Linear,Encoder9,10.4313287,0.5556935455,9.567995001,11.075194,11.0701684,11.07418888,4.5679093,0.09979881476,4.416547999,4.878378,1572864,393216,"[1, 128, 3072]","[1, 128, 768]",['encoder9_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11406336,11406336,60,11406396,9437184,3072,1966080,1,60
encoder9_norm2,LayerNorm,Encoder9,0.3145859999,0.02995944939,0.2803219995,0.3830469996,0.3639341501,0.3792244297,0.0511333997,0.005002314492,0.04779799929,0.06480999946,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder9_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder10_attn_q_proj,Linear,Encoder10,2.9099497,0.2548939303,2.590205,3.433313001,3.35118665,3.416887731,1.105696333,0.01861728102,1.083546,1.172684,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder9_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder10_attn_k_proj,Linear,Encoder10,2.5279439,0.03954451586,2.491520001,2.636302001,2.595739451,2.628189491,1.101946333,0.01349364688,1.084613999,1.147129,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder10_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder10_attn_v_proj,Linear,Encoder10,2.5976377,0.08437645356,2.510587999,2.777267,2.7369956,2.76921272,1.123246867,0.01763636475,1.090734,1.158205001,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder10_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
